,age,ed,income,debtinc,creddebt,othdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,longten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4,ln_total_spent
4361,21,16,28.0,7.5,0.29610000000000003,1.8039,-1,6,13,0,0,3,0,0,0,10,11.4,25.0,14,4.1,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6.723700220542031
4362,77,14,41.0,3.0,0.06519,1.16481,-1,1,0,0,0,0,0,0,0,0,17.0,13.0,72,36.45,2660.9,0.0,0.0,0.0,0.0,44.75,3140.0,0.0,0.0,26,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6.737891797110211
4363,72,15,18.0,10.100000000000001,1.03626,0.7817400000000001,-1,1,6,0,2,0,0,0,0,4,9.4,26.0,19,4.6,69.2,12.5,251.6,0.0,0.0,13.25,210.0,0.0,0.0,19,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.075001144035774
4364,20,9,15.0,6.6000000000000005,0.27620999999999996,0.71379,-1,2,5,0,1,0,0,0,0,4,-1.0,29.0,21,6.95,136.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.101988937467541
4365,62,14,45.0,11.899999999999999,1.194165,4.160835,9,3,9,0,0,0,0,0,0,9,19.700000000000003,33.0,42,8.6,350.8,0.0,0.0,0.0,0.0,35.5,1510.0,0.0,0.0,16,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5.911284329980454
4366,62,19,112.0,1.6,0.532224,1.259776,19,2,4,0,3,0,0,0,0,0,44.400000000000006,31.0,32,4.3,148.85,0.0,0.0,0.0,0.0,37.25,1150.0,0.0,0.0,22,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.10595327359268
4367,57,20,170.0,19.6,1.5660399999999999,24.064260000000036,-1,1,4,3,1,0,0,0,0,0,89.0,33.0,52,7.25,360.05,0.0,0.0,29.5,1574.1,15.5,880.0,0.0,0.0,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,7.209465988343314
4368,20,15,18.0,14.299999999999999,1.04247,1.5315299999999998,10,5,3,1,2,0,0,0,0,0,10.3,34.0,22,4.9,97.95,0.0,0.0,0.0,0.0,12.5,285.0,29.2,621.3,12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.634682454571901
4369,30,8,28.0,1.9,0.341544,0.19045600000000001,-1,1,0,0,0,0,0,0,0,0,16.1,19.0,17,5.0,79.15,17.75,294.65,0.0,0.0,12.25,175.0,0.0,0.0,19,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6.328293862826008
4370,35,18,36.0,2.3,0.332856,0.495144,16,2,2,0,2,0,0,0,0,0,26.0,36.0,59,15.3,896.15,0.0,0.0,42.05,2473.0,16.0,970.0,0.0,0.0,20,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,5.581690167411719
4371,69,18,103.0,28.000000000000004,14.280358400000008,13.17988,20,2,0,0,0,0,0,0,0,0,54.2,34.0,56,18.45,952.45,14.25,851.95,0.0,0.0,23.25,1270.0,0.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6.528586375072552
4372,35,15,51.0,5.4,1.685448,1.068552,11,3,1,0,1,0,0,0,0,0,21.6,20.0,37,8.7,317.65,44.75,1636.15,33.4,1245.95,17.25,625.0,27.3,937.35,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.583893199075599
4373,57,17,13.0,3.1,0.149916,0.25308400000000003,-1,1,5,2,1,0,2,0,0,0,6.4,40.029999999999745,71,39.0,2834.8,0.0,0.0,39.9,2772.35,26.0,1740.0,0.0,0.0,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5.114755040317949
4374,71,16,11.0,2.9000000000000004,0.176726,0.142274,-1,1,5,0,0,0,0,0,0,5,6.300000000000001,20.0,26,6.8,163.7,28.0,701.45,0.0,0.0,14.0,365.0,0.0,0.0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,6.049497578358592
4375,77,15,10.0,14.2,0.15904,1.2609599999999999,13,2,0,0,0,0,0,0,0,0,4.7,23.0,72,65.20100000000004,4689.065999999998,0.0,0.0,0.0,0.0,26.75,1915.0,0.0,0.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,5.466370951544286
4376,26,9,20.0,15.6,0.7924800000000001,2.32752,12,2,2,1,1,0,0,0,0,0,8.3,26.0,29,7.55,219.2,29.0,868.3,0.0,0.0,16.5,435.0,0.0,0.0,28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.319834210010287
4377,23,15,19.0,18.099999999999998,1.062651,2.3763490000000003,-1,1,0,0,0,0,0,0,0,0,5.6000000000000005,28.0,7,3.0,19.65,14.25,94.6,30.6,194.5,0.0,0.0,23.35,122.3,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.146200769757292
4378,46,12,37.0,2.5,0.20997500000000002,0.715025,15,2,3,2,1,0,0,0,0,0,19.700000000000003,30.0,63,21.05,1288.15,0.0,0.0,24.3,1495.6,12.5,730.0,0.0,0.0,23,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,5.293455567131129
4379,32,10,28.0,12.8,1.41568,2.16832,11,5,0,0,0,0,0,0,0,0,-1.0,25.0,5,3.55,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5.426358716428921
4380,64,12,129.0,12.3,5.378913,10.488087,13,2,8,1,0,0,0,1,0,6,-1.0,18.0,59,17.6,1113.55,0.0,0.0,30.6,1695.7,33.25,2005.0,0.0,0.0,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5.855415702644706
4381,33,9,25.0,10.299999999999999,0.6179999999999999,1.9569999999999999,-1,3,5,3,0,0,0,2,0,0,8.0,22.0,11,6.6,84.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.66670230712436
4382,52,10,32.0,9.9,1.8754560000000002,1.292544,-1,2,1,1,0,0,0,0,0,0,17.0,17.0,11,4.55,46.9,39.5,458.2,0.0,0.0,49.25,475.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.35606727208894
4383,25,14,29.0,7.7,1.118733,1.1142670000000001,13,5,2,0,0,2,0,0,0,0,18.6,23.0,27,8.8,240.3,24.75,660.8,41.15,1094.7,18.5,500.0,0.0,0.0,23,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5.4051517954618635
4384,78,18,9.0,9.8,0.294588,0.587412,17,2,0,0,0,0,0,0,0,0,4.0,28.0,66,23.1,1460.2,21.75,1454.9,47.1,3025.3,8.5,615.0,44.95,2931.1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,6.459528796972666
4385,58,15,149.0,13.200000000000001,11.50578,8.16222,-1,1,0,0,0,0,0,0,0,0,50.800000000000004,32.0,56,14.4,768.7,0.0,0.0,0.0,0.0,9.5,495.0,0.0,0.0,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.540611441188252
4386,21,16,15.0,3.5999999999999996,0.17171999999999998,0.36827999999999994,20,6,0,0,0,0,0,0,0,0,-1.0,27.0,9,7.75,69.15,28.25,234.8,59.6,548.75,46.0,400.0,34.75,211.6,15,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.1823534656927635
4387,30,11,37.0,21.0,2.37762,5.392379999999999,12,2,0,0,0,0,0,0,0,0,24.900000000000002,23.0,36,10.9,387.25,31.0,1115.85,0.0,0.0,11.5,350.0,39.4,1507.75,15,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,5.033114075856682
4388,78,12,12.0,12.3,0.16678800000000002,1.309212,-1,1,0,0,0,0,0,0,0,0,-1.0,23.0,52,8.15,398.75,0.0,0.0,22.35,1224.1,6.5,335.0,0.0,0.0,24,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5.536310120712452
4389,79,13,15.0,6.7,0.59496,0.41004000000000007,11,2,8,0,2,0,0,0,0,6,6.0,22.0,69,28.15,1942.2,35.5,2431.4,0.0,0.0,13.25,940.0,28.6,1950.05,24,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6.674422493279582
4390,31,9,22.0,7.7,0.896126,0.797874,-1,2,7,1,1,0,0,0,0,5,15.100000000000001,21.0,58,13.1,704.45,45.75,2621.7,0.0,0.0,7.5,425.0,0.0,0.0,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.056690332025689
4391,58,21,35.0,4.3999999999999995,1.0102399999999998,0.52976,20,3,2,0,2,0,0,0,0,0,17.6,19.0,6,5.35,39.35,36.75,230.85,31.5,174.05,0.0,0.0,26.2,151.4,14,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,6.019760416262829
4392,48,14,88.0,16.1,2.3943920000000003,11.773608000000001,-1,2,6,0,0,0,0,0,0,6,52.6,30.0,44,7.75,324.35,0.0,0.0,0.0,0.0,10.25,435.0,0.0,0.0,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,5.854470021899069
4393,30,14,65.0,6.5,0.8534500000000002,3.3715500000000005,-1,2,1,0,1,0,0,0,0,0,30.700000000000003,36.0,34,8.15,283.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.029742796736392
4394,69,12,87.0,16.5,7.40718,6.94782,12,2,1,1,0,0,0,0,0,0,34.800000000000004,23.0,68,22.6,1497.7,23.75,1658.25,0.0,0.0,26.75,1785.0,0.0,0.0,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6.206495278311642
4395,52,20,137.0,8.6,1.0839439999999998,10.698055999999998,-1,1,0,0,0,0,0,0,0,0,66.2,21.0,33,13.8,489.6,23.5,734.05,0.0,0.0,5.25,150.0,20.7,627.1,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6.665874782330963
4396,27,17,33.0,27.900000000000002,1.0680120000000002,8.138988000000001,-1,1,0,0,0,0,0,0,0,0,17.7,34.0,12,4.5,46.55,22.25,271.65,43.55,495.0,5.0,65.0,40.85,440.25,22,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.428347569661107
4397,27,17,22.0,3.5999999999999996,0.15919199999999997,0.6328079999999999,13,3,2,2,0,0,0,0,0,0,11.8,22.0,35,14.3,504.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6.017838671993082
4398,45,14,161.0,6.0,2.77242,6.88758,14,6,0,0,0,0,0,0,0,0,60.300000000000004,21.0,60,11.55,680.8,29.5,1706.2,0.0,0.0,31.0,1770.0,34.5,2062.95,18,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7.4165408232002346
4399,77,17,14.0,10.299999999999999,0.15573599999999999,1.286264,-1,1,1,0,1,0,0,0,0,0,-1.0,26.0,30,10.6,252.6,33.5,938.9,36.95,1057.35,34.25,980.0,30.95,937.1,17,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.798850200828595
4400,36,20,41.0,0.7000000000000001,0.035014,0.25198600000000004,-1,2,9,0,2,0,0,0,0,7,13.5,25.0,5,6.45,41.55,22.75,102.1,0.0,0.0,64.25,345.0,27.95,113.95,24,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.646494405554799
4401,69,12,12.0,9.8,0.10348800000000001,1.0725120000000001,10,2,1,1,0,0,0,0,0,0,8.200000000000001,22.0,10,2.55,30.3,18.5,205.35,0.0,0.0,34.75,285.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,5.861128045379979
4402,79,16,10.0,20.5,0.30134999999999995,1.7486499999999998,-1,1,0,0,0,0,0,0,0,0,6.2,21.0,66,37.8,2505.05,0.0,0.0,0.0,0.0,44.75,2895.0,0.0,0.0,15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.648421227982406
4403,50,20,166.0,6.4,2.3372800000000002,8.28672,18,3,2,1,1,0,0,0,0,0,91.60000000000001,22.0,72,31.3,2210.4,0.0,0.0,0.0,0.0,30.75,2110.0,0.0,0.0,23,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,6.856851382453609
4404,37,14,34.0,0.8,0.03316008,0.26248000000000005,16,4,0,0,0,0,0,0,0,0,19.1,30.0,39,12.5,430.1,20.0,741.15,0.0,0.0,18.5,670.0,0.0,0.0,27,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6.16986174700978
